# step  beta  Energy
70434  2.000000  -5362.551360
70435  2.000000  -5362.551360
70436  2.000000  -5362.551360
70437  2.000000  -5362.551360
70438  2.000000  -5362.991519
70439  2.000000  -5363.410453
70440  2.000000  -5363.410453
70441  2.000000  -5363.410453
70442  2.000000  -5363.657076
70443  2.000000  -5363.657076
70444  2.000000  -5363.657076
70445  2.000000  -5363.457398
70446  2.000000  -5363.457398
70447  2.000000  -5363.457398
70448  2.000000  -5363.457398
70449  2.000000  -5363.457398
70450  2.000000  -5363.457398
70451  2.000000  -5363.457398
70452  2.000000  -5363.897511
70453  2.000000  -5363.897511
70454  2.000000  -5363.897511
70455  2.000000  -5363.698126
70456  2.000000  -5363.992779
70457  2.000000  -5363.281685
70458  2.000000  -5363.348743
70459  2.000000  -5363.348743
70460  2.000000  -5363.348743
70461  2.000000  -5363.348743
70462  2.000000  -5363.348743
70463  2.000000  -5363.348743
70464  2.000000  -5363.348743
70465  2.000000  -5363.171394
70466  2.000000  -5363.171394
70467  2.000000  -5363.190150
70468  2.000000  -5363.190150
70469  2.000000  -5363.190150
70470  2.000000  -5363.175641
70471  2.000000  -5363.175641
70472  2.000000  -5363.175641
70473  2.000000  -5363.175641
70474  2.000000  -5363.175641
70475  2.000000  -5363.175641
70476  2.000000  -5363.175641
70477  2.000000  -5363.175641
70478  2.000000  -5363.175641
70479  2.000000  -5363.175641
70480  2.000000  -5363.175641
70481  2.000000  -5363.175641
70482  2.000000  -5363.310844
70483  2.000000  -5363.310844
70484  2.000000  -5363.361560
70485  2.000000  -5363.837188
70486  2.000000  -5363.943659
70487  2.000000  -5363.943659
70488  2.000000  -5363.943659
70489  2.000000  -5363.943659
70490  2.000000  -5363.943659
70491  2.000000  -5363.943659
70492  2.000000  -5363.943659
70493  2.000000  -5363.943659
70494  2.000000  -5363.943659
70495  2.000000  -5363.943659
70496  2.000000  -5363.943659
70497  2.000000  -5363.943659
70498  2.000000  -5364.633898
70499  2.000000  -5365.402014
70500  2.000000  -5365.402014
70501  2.000000  -5365.402014
70502  2.000000  -5365.127242
70503  2.000000  -5365.127242
70504  2.000000  -5365.652162
70505  2.000000  -5365.652162
70506  2.000000  -5365.652162
70507  2.000000  -5365.652162
70508  2.000000  -5364.916260
70509  2.000000  -5364.715828
70510  2.000000  -5364.705143
70511  2.000000  -5364.705143
70512  2.000000  -5364.605679
70513  2.000000  -5364.605679
70514  2.000000  -5364.605679
70515  2.000000  -5364.605679
70516  2.000000  -5364.297172
70517  2.000000  -5364.258510
70518  2.000000  -5363.139864
70519  2.000000  -5363.105898
70520  2.000000  -5363.105898
70521  2.000000  -5363.049964
70522  2.000000  -5363.049964
70523  2.000000  -5363.399011
70524  2.000000  -5363.399011
70525  2.000000  -5363.302751
70526  2.000000  -5363.056050
70527  2.000000  -5363.056050
70528  2.000000  -5363.662031
70529  2.000000  -5363.662031
70530  2.000000  -5363.763346
70531  2.000000  -5363.763346
70532  2.000000  -5363.763346
70533  2.000000  -5363.763346
70534  2.000000  -5363.846680
70535  2.000000  -5363.846680
70536  2.000000  -5363.846680
70537  2.000000  -5363.846680
70538  2.000000  -5363.846680
70539  2.000000  -5363.846680
70540  2.000000  -5363.846680
70541  2.000000  -5363.846680
70542  2.000000  -5363.846680
70543  2.000000  -5363.846680
70544  2.000000  -5363.846680
70545  2.000000  -5363.846680
70546  2.000000  -5363.846680
70547  2.000000  -5364.354684
70548  2.000000  -5364.354684
70549  2.000000  -5364.101550
70550  2.000000  -5364.439165
70551  2.000000  -5364.439165
70552  2.000000  -5364.439165
70553  2.000000  -5364.439165
70554  2.000000  -5364.439165
70555  2.000000  -5364.439165
70556  2.000000  -5364.534220
70557  2.000000  -5364.843150
70558  2.000000  -5364.563959
70559  2.000000  -5364.563959
70560  2.000000  -5364.563959
70561  2.000000  -5364.563959
70562  2.000000  -5364.581953
70563  2.000000  -5364.581953
70564  2.000000  -5364.808705
70565  2.000000  -5364.558505
70566  2.000000  -5364.558505
70567  2.000000  -5364.692235
70568  2.000000  -5364.692235
70569  2.000000  -5364.692235
70570  2.000000  -5364.692235
70571  2.000000  -5364.812990
70572  2.000000  -5364.812990
70573  2.000000  -5364.812990
70574  2.000000  -5364.812990
70575  2.000000  -5364.791156
70576  2.000000  -5364.791156
70577  2.000000  -5365.194227
70578  2.000000  -5365.832779
70579  2.000000  -5365.832779
70580  2.000000  -5365.832779
70581  2.000000  -5365.456402
70582  2.000000  -5365.414597
70583  2.000000  -5365.414597
70584  2.000000  -5365.414597
70585  2.000000  -5364.833444
70586  2.000000  -5364.833444
70587  2.000000  -5364.833444
70588  2.000000  -5364.833444
70589  2.000000  -5364.833444
70590  2.000000  -5366.223778
70591  2.000000  -5366.223778
70592  2.000000  -5366.223778
70593  2.000000  -5366.223778
70594  2.000000  -5366.223778
70595  2.000000  -5366.223778
70596  2.000000  -5366.223778
70597  2.000000  -5366.599806
70598  2.000000  -5366.599806
70599  2.000000  -5366.642684
70600  2.000000  -5366.169234
70601  2.000000  -5366.169234
70602  2.000000  -5366.435183
70603  2.000000  -5366.435183
70604  2.000000  -5366.435183
70605  2.000000  -5366.435183
70606  2.000000  -5366.421442
70607  2.000000  -5366.421442
70608  2.000000  -5366.421442
70609  2.000000  -5366.421442
70610  2.000000  -5366.421442
70611  2.000000  -5366.049626
70612  2.000000  -5366.049626
70613  2.000000  -5365.604213
70614  2.000000  -5367.111788
70615  2.000000  -5366.950031
70616  2.000000  -5366.950031
70617  2.000000  -5366.950031
70618  2.000000  -5366.950031
70619  2.000000  -5366.950031
70620  2.000000  -5366.950031
70621  2.000000  -5366.950031
70622  2.000000  -5366.950031
70623  2.000000  -5366.950031
70624  2.000000  -5366.852017
70625  2.000000  -5366.852017
70626  2.000000  -5366.852017
70627  2.000000  -5366.852017
70628  2.000000  -5366.852017
70629  2.000000  -5366.852017
70630  2.000000  -5366.852017
70631  2.000000  -5366.624352
70632  2.000000  -5366.624352
70633  2.000000  -5366.624352
70634  2.000000  -5366.624352
70635  2.000000  -5365.798006
70636  2.000000  -5365.798006
70637  2.000000  -5365.798006
70638  2.000000  -5365.798006
70639  2.000000  -5365.798006
70640  2.000000  -5365.818869
70641  2.000000  -5365.850458
70642  2.000000  -5365.850458
70643  2.000000  -5365.523561
70644  2.000000  -5365.523561
70645  2.000000  -5365.523561
70646  2.000000  -5365.523561
70647  2.000000  -5365.523561
70648  2.000000  -5365.616000
70649  2.000000  -5365.616000
70650  2.000000  -5365.616000
70651  2.000000  -5365.616000
70652  2.000000  -5365.616000
70653  2.000000  -5365.616000
70654  2.000000  -5363.913404
70655  2.000000  -5363.564948
70656  2.000000  -5365.201144
70657  2.000000  -5364.741246
70658  2.000000  -5364.741246
70659  2.000000  -5364.741246
70660  2.000000  -5364.741246
70661  2.000000  -5364.741246
70662  2.000000  -5364.741246
70663  2.000000  -5364.216126
70664  2.000000  -5364.216126
70665  2.000000  -5364.216126
70666  2.000000  -5364.216126
70667  2.000000  -5364.216126
70668  2.000000  -5364.216126
70669  2.000000  -5363.987338
70670  2.000000  -5363.987338
70671  2.000000  -5363.987338
70672  2.000000  -5363.987338
70673  2.000000  -5363.987338
70674  2.000000  -5363.987338
70675  2.000000  -5363.987338
70676  2.000000  -5363.987338
70677  2.000000  -5363.987338
70678  2.000000  -5364.785725
70679  2.000000  -5364.895051
70680  2.000000  -5365.035720
70681  2.000000  -5365.023903
70682  2.000000  -5365.023903
70683  2.000000  -5365.023903
70684  2.000000  -5363.869079
70685  2.000000  -5363.869079
70686  2.000000  -5363.518061
70687  2.000000  -5363.518061
70688  2.000000  -5363.518061
70689  2.000000  -5363.518061
70690  2.000000  -5363.518061
70691  2.000000  -5363.518061
70692  2.000000  -5363.518061
70693  2.000000  -5363.518061
70694  2.000000  -5363.518061
70695  2.000000  -5364.242479
70696  2.000000  -5364.380655
70697  2.000000  -5364.380655
70698  2.000000  -5364.380655
70699  2.000000  -5364.380655
70700  2.000000  -5363.700756
70701  2.000000  -5363.700756
70702  2.000000  -5363.700756
70703  2.000000  -5363.700756
70704  2.000000  -5363.700756
70705  2.000000  -5363.623745
70706  2.000000  -5363.623745
70707  2.000000  -5363.623745
70708  2.000000  -5364.624913
70709  2.000000  -5364.378949
70710  2.000000  -5363.852951
70711  2.000000  -5364.298313
70712  2.000000  -5364.298313
70713  2.000000  -5364.135023
70714  2.000000  -5364.135023
70715  2.000000  -5364.746197
70716  2.000000  -5365.176252
70717  2.000000  -5365.322917
70718  2.000000  -5365.322917
70719  2.000000  -5365.322917
70720  2.000000  -5365.322917
70721  2.000000  -5365.322917
70722  2.000000  -5365.322917
70723  2.000000  -5365.322917
70724  2.000000  -5366.480820
70725  2.000000  -5366.536905
70726  2.000000  -5366.536905
70727  2.000000  -5366.536905
70728  2.000000  -5365.235864
70729  2.000000  -5365.235864
70730  2.000000  -5365.235864
70731  2.000000  -5365.235864
70732  2.000000  -5365.235864
70733  2.000000  -5365.235864
70734  2.000000  -5365.235864
70735  2.000000  -5365.235864
70736  2.000000  -5365.335634
70737  2.000000  -5365.335634
70738  2.000000  -5365.335634
70739  2.000000  -5365.591529
70740  2.000000  -5365.591529
70741  2.000000  -5366.107792
70742  2.000000  -5366.107792
70743  2.000000  -5365.992073
70744  2.000000  -5365.581055
70745  2.000000  -5365.581055
70746  2.000000  -5365.581055
70747  2.000000  -5365.581055
70748  2.000000  -5365.694195
70749  2.000000  -5365.694195
70750  2.000000  -5365.694195
70751  2.000000  -5365.694195
70752  2.000000  -5365.694195
70753  2.000000  -5366.893210
70754  2.000000  -5367.253012
70755  2.000000  -5367.133695
70756  2.000000  -5367.133695
70757  2.000000  -5367.133695
70758  2.000000  -5367.133695
70759  2.000000  -5367.133695
70760  2.000000  -5367.133695
70761  2.000000  -5367.133695
70762  2.000000  -5367.133695
70763  2.000000  -5367.133695
70764  2.000000  -5366.757894
70765  2.000000  -5366.757894
70766  2.000000  -5366.599714
70767  2.000000  -5366.599714
70768  2.000000  -5366.599714
70769  2.000000  -5366.599714
70770  2.000000  -5366.599714
70771  2.000000  -5366.198738
70772  2.000000  -5366.446135
70773  2.000000  -5366.446135
70774  2.000000  -5366.446135
70775  2.000000  -5366.446135
70776  2.000000  -5366.060928
70777  2.000000  -5366.060928
70778  2.000000  -5366.060928
70779  2.000000  -5366.823068
70780  2.000000  -5366.823068
70781  2.000000  -5366.823068
70782  2.000000  -5366.823068
70783  2.000000  -5366.111319
70784  2.000000  -5366.111319
70785  2.000000  -5366.111319
70786  2.000000  -5366.111319
70787  2.000000  -5366.111319
70788  2.000000  -5365.847625
70789  2.000000  -5366.586564
70790  2.000000  -5366.586564
70791  2.000000  -5366.586564
70792  2.000000  -5366.586564
70793  2.000000  -5366.586564
70794  2.000000  -5366.586564
70795  2.000000  -5366.586564
70796  2.000000  -5366.586564
70797  2.000000  -5366.586564
70798  2.000000  -5366.586564
70799  2.000000  -5366.586564
70800  2.000000  -5366.586564
70801  2.000000  -5366.586564
70802  2.000000  -5366.586564
70803  2.000000  -5366.586564
70804  2.000000  -5368.714673
70805  2.000000  -5368.292570
70806  2.000000  -5368.292570
70807  2.000000  -5368.292570
70808  2.000000  -5368.292570
70809  2.000000  -5371.822389
70810  2.000000  -5371.822389
70811  2.000000  -5371.007098
70812  2.000000  -5371.007098
70813  2.000000  -5371.007098
70814  2.000000  -5371.402421
70815  2.000000  -5372.053402
70816  2.000000  -5372.053402
70817  2.000000  -5371.961002
70818  2.000000  -5371.961002
70819  2.000000  -5372.287547
70820  2.000000  -5372.274151
70821  2.000000  -5372.045774
70822  2.000000  -5372.136253
70823  2.000000  -5372.136253
70824  2.000000  -5371.875415
70825  2.000000  -5371.875415
70826  2.000000  -5371.875415
70827  2.000000  -5371.736732
70828  2.000000  -5371.736732
70829  2.000000  -5371.736732
70830  2.000000  -5371.736732
70831  2.000000  -5371.736732
70832  2.000000  -5371.736732
70833  2.000000  -5371.736732
70834  2.000000  -5371.630856
70835  2.000000  -5371.630856
70836  2.000000  -5372.150776
70837  2.000000  -5372.150776
70838  2.000000  -5372.150776
70839  2.000000  -5371.874814
70840  2.000000  -5371.874814
70841  2.000000  -5371.874814
70842  2.000000  -5371.874814
70843  2.000000  -5371.874814
70844  2.000000  -5371.874814
70845  2.000000  -5371.874814
70846  2.000000  -5371.874814
70847  2.000000  -5372.918285
70848  2.000000  -5372.918285
70849  2.000000  -5372.918285
70850  2.000000  -5372.918285
70851  2.000000  -5373.530826
70852  2.000000  -5373.530826
70853  2.000000  -5373.282446
70854  2.000000  -5373.282446
70855  2.000000  -5373.175403
70856  2.000000  -5373.099671
70857  2.000000  -5373.099671
70858  2.000000  -5373.081870
70859  2.000000  -5372.280227
70860  2.000000  -5372.280227
70861  2.000000  -5373.563541
70862  2.000000  -5373.563541
70863  2.000000  -5373.446684
70864  2.000000  -5373.446684
70865  2.000000  -5373.446684
70866  2.000000  -5373.446684
70867  2.000000  -5372.276552
70868  2.000000  -5372.437603
70869  2.000000  -5372.437603
70870  2.000000  -5372.437603
70871  2.000000  -5372.661517
70872  2.000000  -5372.661517
70873  2.000000  -5372.622961
70874  2.000000  -5372.622961
70875  2.000000  -5372.030407
70876  2.000000  -5372.362703
70877  2.000000  -5372.362703
70878  2.000000  -5372.362703
70879  2.000000  -5372.571139
70880  2.000000  -5372.571139
70881  2.000000  -5372.943223
70882  2.000000  -5373.116033
70883  2.000000  -5371.303833
70884  2.000000  -5371.303833
70885  2.000000  -5371.303833
70886  2.000000  -5371.303833
70887  2.000000  -5371.303833
70888  2.000000  -5371.146254
70889  2.000000  -5371.221770
70890  2.000000  -5371.716471
70891  2.000000  -5371.343260
70892  2.000000  -5371.343260
70893  2.000000  -5371.343260
70894  2.000000  -5371.343260
70895  2.000000  -5371.343260
70896  2.000000  -5371.652092
70897  2.000000  -5371.739200
70898  2.000000  -5372.075068
70899  2.000000  -5372.075068
70900  2.000000  -5372.075068
70901  2.000000  -5372.075068
70902  2.000000  -5372.075068
70903  2.000000  -5372.075068
70904  2.000000  -5372.075068
70905  2.000000  -5372.075068
70906  2.000000  -5372.075068
70907  2.000000  -5372.075068
70908  2.000000  -5372.032613
70909  2.000000  -5372.032613
70910  2.000000  -5372.032613
70911  2.000000  -5372.032613
70912  2.000000  -5372.032613
70913  2.000000  -5372.032613
70914  2.000000  -5372.032613
70915  2.000000  -5372.032613
70916  2.000000  -5372.032613
70917  2.000000  -5372.032613
70918  2.000000  -5372.032613
70919  2.000000  -5372.032613
70920  2.000000  -5371.777189
70921  2.000000  -5371.220770
70922  2.000000  -5371.220770
70923  2.000000  -5371.220770
70924  2.000000  -5371.220770
70925  2.000000  -5372.115852
70926  2.000000  -5372.174139
70927  2.000000  -5372.174139
70928  2.000000  -5372.174139
70929  2.000000  -5372.330954
70930  2.000000  -5372.330954
70931  2.000000  -5372.330954
70932  2.000000  -5372.330954
70933  2.000000  -5372.330954
70934  2.000000  -5372.330954
70935  2.000000  -5371.302934
70936  2.000000  -5371.889147
70937  2.000000  -5371.904825
70938  2.000000  -5372.119962
70939  2.000000  -5372.119962
70940  2.000000  -5372.119962
70941  2.000000  -5372.119962
70942  2.000000  -5372.119962
70943  2.000000  -5373.185073
70944  2.000000  -5373.185073
70945  2.000000  -5373.062105
70946  2.000000  -5373.062105
70947  2.000000  -5373.191190
70948  2.000000  -5373.191190
70949  2.000000  -5373.191190
70950  2.000000  -5372.897189
70951  2.000000  -5372.897189
70952  2.000000  -5372.897189
70953  2.000000  -5373.379194
70954  2.000000  -5373.379194
70955  2.000000  -5373.379194
70956  2.000000  -5373.379194
70957  2.000000  -5373.379194
70958  2.000000  -5373.379194
70959  2.000000  -5372.904959
70960  2.000000  -5372.904959
70961  2.000000  -5371.594694
70962  2.000000  -5372.013028
70963  2.000000  -5372.013028
70964  2.000000  -5372.013028
70965  2.000000  -5372.013028
70966  2.000000  -5372.013028
70967  2.000000  -5372.013028
70968  2.000000  -5372.013028
70969  2.000000  -5372.451149
70970  2.000000  -5372.451149
70971  2.000000  -5372.451149
70972  2.000000  -5372.451149
70973  2.000000  -5371.262337
70974  2.000000  -5371.979484
70975  2.000000  -5371.928650
70976  2.000000  -5371.921438
70977  2.000000  -5372.575301
70978  2.000000  -5372.575301
70979  2.000000  -5372.779681
70980  2.000000  -5373.353984
70981  2.000000  -5373.402434
70982  2.000000  -5373.402434
70983  2.000000  -5373.402434
70984  2.000000  -5373.402434
70985  2.000000  -5373.134085
70986  2.000000  -5372.686431
70987  2.000000  -5372.686431
70988  2.000000  -5372.686431
70989  2.000000  -5372.686431
70990  2.000000  -5373.191782
70991  2.000000  -5374.069810
70992  2.000000  -5374.069810
70993  2.000000  -5373.818105
70994  2.000000  -5373.818105
70995  2.000000  -5373.238644
70996  2.000000  -5372.536477
70997  2.000000  -5372.632575
70998  2.000000  -5372.632575
70999  2.000000  -5372.632575
71000  2.000000  -5373.092963
71001  2.000000  -5373.092963
